 1.28980498e-04  6.91145769e+00 
 1.29980498e-04  6.96254039e+00 
 1.30980498e-04  7.01355486e+00 
 1.31980498e-04  7.06450061e+00 
 1.32980498e-04  7.11537716e+00 
 1.33980498e-04  7.16618401e+00 
 1.34980498e-04  7.21692068e+00 
 1.35980498e-04  7.26758668e+00 
 1.36980498e-04  7.31818152e+00 
 1.37980498e-04  7.36870472e+00 
 1.38980498e-04  7.41915579e+00 
 1.39980498e-04  7.46953424e+00 
 1.40980498e-04  7.51983960e+00 
 1.41980498e-04  7.57007137e+00 
 1.42980498e-04  7.62022908e+00 
 1.43980498e-04  7.67031226e+00 
 1.44980498e-04  7.72032040e+00 
 1.45980498e-04  7.77025305e+00 
 1.46980498e-04  7.82010971e+00 
 1.47980498e-04  7.86988992e+00 
 1.48980498e-04  7.91959319e+00 
 1.49980498e-04  7.96921904e+00 
 1.50980498e-04  8.01876702e+00 
 1.51980498e-04  8.06823663e+00 
 1.52980498e-04  8.11762741e+00 
 1.53980498e-04  8.16693888e+00 
 1.54980498e-04  8.21617057e+00 
 1.55980498e-04  8.26532202e+00 
 1.56980498e-04  8.31439275e+00 
 1.57980498e-04  8.36338229e+00 
 1.58980498e-04  8.41229018e+00 
 1.59980498e-04  8.46111594e+00 
 1.60980498e-04  8.50985912e+00 
 1.61980498e-04  8.55851925e+00 
 1.62980498e-04  8.60709586e+00 
 1.63980498e-04  8.65558849e+00 
 1.64980498e-04  8.70399668e+00 
 1.65980498e-04  8.75231996e+00 
 1.66980498e-04  8.80055788e+00 
 1.67980498e-04  8.84870998e+00 
 1.68980498e-04  8.89677579e+00 
 1.69980498e-04  8.94475487e+00 
 1.70980498e-04  8.99264675e+00 
 1.71980498e-04  9.04045097e+00 
 1.72980498e-04  9.08816709e+00 
 1.73980498e-04  9.13579465e+00 
 1.74980498e-04  9.18333320e+00 
 1.75980498e-04  9.23078228e+00 
 1.76980498e-04  9.27814145e+00 
 1.77980498e-04  9.32541025e+00 
 1.78980498e-04  9.37258824e+00 
 1.79980498e-04  9.41967497e+00 
 1.80980498e-04  9.46666999e+00 
 1.81980498e-04  9.51357286e+00 
 1.82000000e-04  9.51448664e+00 
 1.82039004e-04  9.51631402e+00 
 1.82117012e-04  9.51996851e+00 
 1.82273028e-04  9.52727579e+00 
 1.82529233e-04  9.53927074e+00 
 1.82603752e-04  9.54275839e+00 
 1.82734160e-04  9.54886054e+00 
 1.82770255e-04  9.55054925e+00 
 1.82833421e-04  9.55350420e+00 
 1.82850905e-04  9.55432202e+00 
 1.82881501e-04  9.55575314e+00 
 1.82889969e-04  9.55614924e+00 
 1.82904789e-04  9.55684240e+00 
 1.82921197e-04  9.55715322e+00 
 1.82954013e-04  9.55686165e+00 
 1.83000000e-04  9.55645289e+00 
 1.83006563e-04  9.55639453e+00 
 1.83019689e-04  9.55627781e+00 
 1.83045942e-04  9.55604432e+00 
 1.83098447e-04  9.55557715e+00 
 1.83203458e-04  9.55464205e+00 
 1.83413479e-04  9.55276876e+00 
 1.83833521e-04  9.54900992e+00 
 1.84673604e-04  9.54144312e+00 
 1.85673604e-04  9.53235067e+00 
 1.86673604e-04  9.52316564e+00 
 1.87673604e-04  9.51388814e+00 
 1.88673604e-04  9.50451829e+00 
 1.89673604e-04  9.49505621e+00 
 1.90673604e-04  9.48550200e+00 
 1.91673604e-04  9.47585578e+00 
 1.92673604e-04  9.46611766e+00 
 1.93673604e-04  9.45628777e+00 
 1.94673604e-04  9.44636623e+00 
 1.95673604e-04  9.43635314e+00 
 1.96673604e-04  9.42624863e+00 
 1.97673604e-04  9.41605282e+00 
 1.98673604e-04  9.40576584e+00 
 1.99673604e-04  9.39538779e+00 
 2.00673604e-04  9.38491882e+00 
 2.01000000e-04  9.38148212e+00 
 2.01020000e-04  9.38127120e+00 
 2.01060000e-04  9.38084930e+00 
 2.01072500e-04  9.38071742e+00 
 2.01094375e-04  9.38048660e+00 
 2.01100430e-04  9.38042271e+00 
 2.01111025e-04  9.38031089e+00 
 2.01122756e-04  9.38051350e+00 
 2.01146218e-04  9.38157157e+00 
 2.01193142e-04  9.38368755e+00 
 2.01286990e-04  9.38791890e+00 
 2.01474685e-04  9.39637921e+00 
 2.01850076e-04  9.41329020e+00 
 2.02000000e-04  9.42004056e+00 
 2.02075078e-04  9.42341993e+00 
 2.02225234e-04  9.43017764e+00 
 2.02525547e-04  9.44368689e+00 
 2.03126172e-04  9.47068062e+00 
 2.04126172e-04  9.51554986e+00 
 2.05126172e-04  9.56032694e+00 
 2.06126172e-04  9.60501142e+00 
 2.07126172e-04  9.64960290e+00 
 2.08126172e-04  9.69410095e+00 
 2.09126172e-04  9.73850514e+00 
 2.10126172e-04  9.78281506e+00 
 2.11126172e-04  9.82703029e+00 
 2.12126172e-04  9.87115041e+00 
 2.13126172e-04  9.91517501e+00 
 2.14126172e-04  9.95910367e+00 
 2.15126172e-04  1.00029360e+01 
 2.16126172e-04  1.00466715e+01 
 2.17126172e-04  1.00903099e+01 
 2.18126172e-04  1.01338506e+01 
 2.19126172e-04  1.01772934e+01 
 2.20126172e-04  1.02206377e+01 
 2.21126172e-04  1.02638833e+01 
 2.22126172e-04  1.03070296e+01 
 2.23126172e-04  1.03500763e+01 
 2.24126172e-04  1.03930229e+01 
 2.25126172e-04  1.04358691e+01 
 2.26126172e-04  1.04786144e+01 
 2.27126172e-04  1.05212586e+01 
 2.28126172e-04  1.05638010e+01 
 2.29126172e-04  1.06062415e+01 
 2.30126172e-04  1.06485794e+01 
 2.31126172e-04  1.06908146e+01 
 2.32126172e-04  1.07329465e+01 
 2.33126172e-04  1.07749748e+01 
 2.34126172e-04  1.08168990e+01 
 2.35126172e-04  1.08587189e+01 
 2.36126172e-04  1.09004339e+01 
 2.37126172e-04  1.09420437e+01 
 2.38126172e-04  1.09835480e+01 
 2.39126172e-04  1.10249462e+01 
 2.40126172e-04  1.10662381e+01 
 2.41126172e-04  1.11074233e+01 
 2.42126172e-04  1.11485013e+01 
 2.43126172e-04  1.11894718e+01 
 2.44126172e-04  1.12303344e+01 
 2.45126172e-04  1.12710888e+01 
 2.46126172e-04  1.13117344e+01 
 2.47126172e-04  1.13522710e+01 
 2.48126172e-04  1.13926983e+01 
 2.49126172e-04  1.14330157e+01 
 2.50126172e-04  1.14732229e+01 
 2.51126172e-04  1.15133196e+01 
 2.52126172e-04  1.15533054e+01 
 2.53126172e-04  1.15931799e+01 
 2.54126172e-04  1.16329427e+01 
 2.55126172e-04  1.16725935e+01 
 2.56126172e-04  1.17121319e+01 
 2.57126172e-04  1.17515576e+01 
 2.58126172e-04  1.17908701e+01 
 2.59126172e-04  1.18300691e+01 
 2.60126172e-04  1.18691542e+01 
 2.61126172e-04  1.19081252e+01 
 2.62126172e-04  1.19469815e+01 
 2.63126172e-04  1.19857229e+01 
 2.64126172e-04  1.20243490e+01 
 2.65126172e-04  1.20628595e+01 
 2.66126172e-04  1.21012539e+01 
 2.67126172e-04  1.21395320e+01 
 2.68126172e-04  1.21776933e+01 
 2.69126172e-04  1.22157376e+01 
 2.70126172e-04  1.22536644e+01 
 2.71126172e-04  1.22914735e+01 
 2.72126172e-04  1.23291644e+01 
 2.73126172e-04  1.23667369e+01 
 2.74126172e-04  1.24041905e+01 
 2.75126172e-04  1.24415250e+01 
 2.76126172e-04  1.24787400e+01 
 2.77126172e-04  1.25158351e+01 
 2.78126172e-04  1.25528100e+01 
 2.79126172e-04  1.25896644e+01 
 2.80126172e-04  1.26263979e+01 
 2.81126172e-04  1.26630103e+01 
 2.82126172e-04  1.26995010e+01 
 2.83126172e-04  1.27358699e+01 
 2.84126172e-04  1.27721166e+01 
 2.85126172e-04  1.28082407e+01 
 2.86126172e-04  1.28442420e+01 
 2.87126172e-04  1.28801200e+01 
 2.88126172e-04  1.29158746e+01 
 2.89126172e-04  1.29515052e+01 
 2.90126172e-04  1.29870117e+01 
 2.91126172e-04  1.30223936e+01 
 2.92126172e-04  1.30576508e+01 
 2.93126172e-04  1.30927827e+01 
 2.94126172e-04  1.31277892e+01 
 2.95126172e-04  1.31626699e+01 
 2.96126172e-04  1.31974245e+01 
 2.97126172e-04  1.32320526e+01 
 2.98126172e-04  1.32665540e+01 
 2.99126172e-04  1.33009283e+01 
 3.00126172e-04  1.33351753e+01 
 3.01126172e-04  1.33692946e+01 
 3.02126172e-04  1.34032859e+01 
 3.03126172e-04  1.34371489e+01 
 3.04126172e-04  1.34708832e+01 
 3.05126172e-04  1.35044887e+01 
 3.06126172e-04  1.35379649e+01 
 3.07126172e-04  1.35713116e+01 
 3.08126172e-04  1.36045285e+01 
 3.09126172e-04  1.36376153e+01 
 3.10126172e-04  1.36705716e+01 
 3.11126172e-04  1.37033972e+01 
 3.12126172e-04  1.37360918e+01 
 3.13126172e-04  1.37686551e+01 
 3.14126172e-04  1.38010867e+01 
 3.15126172e-04  1.38333865e+01 
 3.16126172e-04  1.38655541e+01 
 3.17126172e-04  1.38975892e+01 
 3.18126172e-04  1.39294915e+01 
 3.19126172e-04  1.39612607e+01 
 3.20126172e-04  1.39928967e+01 
 3.21126172e-04  1.40243989e+01 
 3.22126172e-04  1.40557673e+01 
 3.23126172e-04  1.40870015e+01 
 3.24126172e-04  1.41181012e+01 
 3.25126172e-04  1.41490662e+01 
 3.26126172e-04  1.41798962e+01 
 3.27126172e-04  1.42105908e+01 
 3.28126172e-04  1.42411499e+01 
 3.29126172e-04  1.42715731e+01 
 3.30126172e-04  1.43018602e+01 
 3.31126172e-04  1.43320109e+01 
 3.32126172e-04  1.43620250e+01 
 3.33126172e-04  1.43919021e+01 
 3.34126172e-04  1.44216421e+01 
 3.35126172e-04  1.44512445e+01 
 3.36126172e-04  1.44807093e+01 
 3.37126172e-04  1.45100361e+01 
 3.38126172e-04  1.45392246e+01 
 3.39126172e-04  1.45682747e+01 
 3.40126172e-04  1.45971859e+01 
 3.41126172e-04  1.46259582e+01 
 3.42126172e-04  1.46545912e+01 
 3.43126172e-04  1.46830847e+01 
 3.44126172e-04  1.47114384e+01 
 3.45126172e-04  1.47396521e+01 
 3.46126172e-04  1.47677255e+01 
 3.47126172e-04  1.47956584e+01 
 3.48126172e-04  1.48234505e+01 
 3.49126172e-04  1.48511017e+01 
 3.50126172e-04  1.48786116e+01 
 3.51126172e-04  1.49059799e+01 
 3.52126172e-04  1.49332066e+01 
 3.53126172e-04  1.49602913e+01 
 3.54126172e-04  1.49872338e+01 
 3.55126172e-04  1.50140338e+01 
 3.56126172e-04  1.50406912e+01 
 3.57126172e-04  1.50672056e+01 
 3.58126172e-04  1.50935769e+01 
 3.59126172e-04  1.51198049e+01 
 3.60126172e-04  1.51458892e+01 
 3.61126172e-04  1.51718297e+01 
 3.62126172e-04  1.51976262e+01 
 3.63126172e-04  1.52232784e+01 
 3.64126172e-04  1.52487861e+01 
 3.65126172e-04  1.52741491e+01 
 3.66126172e-04  1.52993671e+01 
 3.67126172e-04  1.53244400e+01 
 3.68126172e-04  1.53493675e+01 
 3.69126172e-04  1.53741494e+01 
 3.70126172e-04  1.53987856e+01 
 3.71126172e-04  1.54232757e+01 
 3.72126172e-04  1.54476196e+01 
 3.73126172e-04  1.54718171e+01 
 3.74126172e-04  1.54958679e+01 
 3.75126172e-04  1.55197719e+01 
 3.76126172e-04  1.55435288e+01 
 3.77126172e-04  1.55671385e+01 
 3.78126172e-04  1.55906008e+01 
 3.79126172e-04  1.56139154e+01 
 3.80126172e-04  1.56370821e+01 
 3.81126172e-04  1.56601008e+01 
 3.82000000e-04  1.56800938e+01 
 3.82100000e-04  1.56823739e+01 
 3.82300000e-04  1.56869309e+01 
 3.82470000e-04  1.56907998e+01 
 3.82557500e-04  1.56927894e+01 
 3.82703125e-04  1.56960982e+01 
 3.82745039e-04  1.56970500e+01 
 3.82818389e-04  1.56987149e+01 
 3.82838691e-04  1.56991756e+01 
 3.82874220e-04  1.56999817e+01 
 3.82884053e-04  1.57002048e+01 
 3.82901263e-04  1.57005951e+01 
 3.82920316e-04  1.57004972e+01 
 3.82958422e-04  1.56992411e+01 
 3.83000000e-04  1.56978704e+01 
 3.83007621e-04  1.56976191e+01 
 3.83022864e-04  1.56971165e+01 
 3.83053349e-04  1.56961112e+01 
 3.83114318e-04  1.56941002e+01 
 3.83236258e-04  1.56900766e+01 
 3.83480137e-04  1.56820226e+01 
 3.83967896e-04  1.56658883e+01 
 3.84943413e-04  1.56335140e+01 
 3.85943413e-04  1.56001811e+01 
 3.86943413e-04  1.55667009e+01 
 3.87943413e-04  1.55330736e+01 
 3.88943413e-04  1.54992997e+01 
 3.89943413e-04  1.54653794e+01 
 3.90943413e-04  1.54313131e+01 
 3.91943413e-04  1.53971013e+01 
 3.92943413e-04  1.53627443e+01 
 3.93943413e-04  1.53282424e+01 
 3.94943413e-04  1.52935961e+01 
 3.95943413e-04  1.52588056e+01 
 3.96943413e-04  1.52238715e+01 
 3.97943413e-04  1.51887940e+01 
 3.98943413e-04  1.51535736e+01 
 3.99943413e-04  1.51182106e+01 
 4.00943413e-04  1.50827054e+01 
 4.01000000e-04  1.50806921e+01 
 4.01020000e-04  1.50799803e+01 
 4.01060000e-04  1.50785567e+01 
 4.01072500e-04  1.50781118e+01 
 4.01094375e-04  1.50773332e+01 
 4.01100430e-04  1.50771176e+01 
 4.01111025e-04  1.50767404e+01 
 4.01122756e-04  1.50766491e+01 
 4.01146218e-04  1.50771192e+01 
 4.01193142e-04  1.50780591e+01 
 4.01286990e-04  1.50799381e+01 
 4.01474685e-04  1.50836922e+01 
 4.01850076e-04  1.50911854e+01 
 4.02000000e-04  1.50941724e+01 
 4.02075078e-04  1.50956667e+01 
 4.02225234e-04  1.50986536e+01 
 4.02525547e-04  1.51046177e+01 
 4.03126172e-04  1.51165076e+01 
 4.04126172e-04  1.51361897e+01 
 4.05126172e-04  1.51557295e+01 
 4.06126172e-04  1.51751268e+01 
 4.07126172e-04  1.51943815e+01 
 4.08126172e-04  1.52134934e+01 
 4.09126172e-04  1.52324624e+01 
 4.10126172e-04  1.52512883e+01 
 4.11126172e-04  1.52699709e+01 
 4.12126172e-04  1.52885102e+01 
 4.13126172e-04  1.53069058e+01 
 4.14126172e-04  1.53251578e+01 
 4.15126172e-04  1.53432659e+01 
 4.16126172e-04  1.53612300e+01 
 4.17126172e-04  1.53790500e+01 
 4.18126172e-04  1.53967257e+01 
 4.19126172e-04  1.54142569e+01 
 4.20126172e-04  1.54316436e+01 
 4.21126172e-04  1.54488855e+01 
 4.22126172e-04  1.54659826e+01 
 4.23126172e-04  1.54829347e+01 
 4.24126172e-04  1.54997416e+01 
 4.25126172e-04  1.55164033e+01 
 4.26126172e-04  1.55329196e+01 
 4.27126172e-04  1.55492904e+01 
 4.28126172e-04  1.55655155e+01 
 4.29126172e-04  1.55815948e+01 
 4.30126172e-04  1.55975282e+01 
 4.31126172e-04  1.56133156e+01 
 4.32126172e-04  1.56289568e+01 
 4.33126172e-04  1.56444517e+01 
 4.34126172e-04  1.56598002e+01 
 4.35126172e-04  1.56750022e+01 
 4.36126172e-04  1.56900575e+01 
 4.37126172e-04  1.57049661e+01 
 4.38126172e-04  1.57197278e+01 
 4.39126172e-04  1.57343425e+01 
 4.40126172e-04  1.57488101e+01 
 4.41126172e-04  1.57631305e+01 
 4.42126172e-04  1.57773036e+01 
 4.43126172e-04  1.57913292e+01 
 4.44126172e-04  1.58052073e+01 
 4.45126172e-04  1.58189378e+01 
 4.46126172e-04  1.58325205e+01 
 4.47126172e-04  1.58459554e+01 
 4.48126172e-04  1.58592423e+01 
 4.49126172e-04  1.58723812e+01 
 4.50126172e-04  1.58853720e+01 
 4.51126172e-04  1.58982145e+01 
 4.52126172e-04  1.59109086e+01 
 4.53126172e-04  1.59234544e+01 
 4.54126172e-04  1.59358516e+01 
 4.55126172e-04  1.59481002e+01 
 4.56126172e-04  1.59602002e+01 
 4.57126172e-04  1.59721513e+01 
 4.58126172e-04  1.59839536e+01 
 4.59126172e-04  1.59956069e+01 
 4.60126172e-04  1.60071112e+01 
 4.61126172e-04  1.60184664e+01 
 4.62126172e-04  1.60296724e+01 
 4.63126172e-04  1.60407291e+01 
 4.64126172e-04  1.60516365e+01 
 4.65126172e-04  1.60623944e+01 
 4.66126172e-04  1.60730029e+01 
 4.67126172e-04  1.60834618e+01 
 4.68126172e-04  1.60937710e+01 
 4.69126172e-04  1.61039305e+01 
 4.70126172e-04  1.61139403e+01 
 4.71126172e-04  1.61238002e+01 
 4.72126172e-04  1.61335103e+01 
 4.73126172e-04  1.61430703e+01 
 4.74126172e-04  1.61524803e+01 
 4.75126172e-04  1.61617403e+01 
 4.76126172e-04  1.61708501e+01 
 4.77126172e-04  1.61798096e+01 
 4.78126172e-04  1.61886190e+01 
 4.79126172e-04  1.61972780e+01 
 4.80126172e-04  1.62057866e+01 
 4.81126172e-04  1.62141449e+01 
 4.82126172e-04  1.62223526e+01 
 4.83126172e-04  1.62304099e+01 
 4.84126172e-04  1.62383166e+01 
 4.85126172e-04  1.62460727e+01 
 4.86126172e-04  1.62536781e+01 
 4.87126172e-04  1.62611328e+01 
 4.88126172e-04  1.62684369e+01 
 4.89126172e-04  1.62755901e+01 
 4.90126172e-04  1.62825926e+01 
 4.91126172e-04  1.62894442e+01 
 4.92126172e-04  1.62961449e+01 
 4.93126172e-04  1.63026947e+01 
 4.94126172e-04  1.63090936e+01 
 4.95126172e-04  1.63153415e+01 
 4.96126172e-04  1.63214384e+01 
 4.97126172e-04  1.63273843e+01 
 4.98126172e-04  1.63331791e+01 
 4.99126172e-04  1.63388229e+01 
 5.00126172e-04  1.63443156e+01 
 5.01126172e-04  1.63496571e+01 
 5.02126172e-04  1.63548475e+01 
 5.03126172e-04  1.63598868e+01 
 5.04126172e-04  1.63647748e+01 
 5.05126172e-04  1.63695117e+01 
 5.06126172e-04  1.63740974e+01 
 5.07126172e-04  1.63785319e+01 
 5.08126172e-04  1.63828152e+01 
 5.09126172e-04  1.63869473e+01 
 5.10126172e-04  1.63909281e+01 
 5.11126172e-04  1.63947576e+01 
 5.12126172e-04  1.63984359e+01 
 5.13126172e-04  1.64019630e+01 
 5.14126172e-04  1.64053388e+01 
 5.15126172e-04  1.64085634e+01 
 5.16126172e-04  1.64116367e+01 
 5.17126172e-04  1.64145588e+01 
 5.18126172e-04  1.64173296e+01 
 5.19126172e-04  1.64199492e+01 
 5.20126172e-04  1.64224176e+01 
 5.21126172e-04  1.64247347e+01 
 5.22126172e-04  1.64269007e+01 
 5.23126172e-04  1.64289155e+01 
 5.24126172e-04  1.64307790e+01 
 5.25126172e-04  1.64324914e+01 
 5.26126172e-04  1.64340527e+01 
 5.27126172e-04  1.64354628e+01 
 5.28126172e-04  1.64367219e+01 
 5.29126172e-04  1.64378298e+01 
 5.30126172e-04  1.64387867e+01 
 5.31126172e-04  1.64395925e+01 
 5.32126172e-04  1.64402473e+01 
 5.33126172e-04  1.64407511e+01 
 5.34126172e-04  1.64411040e+01 
 5.35126172e-04  1.64413059e+01 
 5.36126172e-04  1.64413569e+01 
 5.37126172e-04  1.64412571e+01 
 5.38126172e-04  1.64410064e+01 
 5.39126172e-04  1.64406050e+01 
 5.40126172e-04  1.64400528e+01 
 5.41126172e-04  1.64393498e+01 
 5.42126172e-04  1.64384962e+01 
 5.43126172e-04  1.64374920e+01 
 5.44126172e-04  1.64363371e+01 
 5.45126172e-04  1.64350318e+01 
 5.46126172e-04  1.64335759e+01 
 5.47126172e-04  1.64319695e+01 
 5.48126172e-04  1.64302128e+01 
 5.49126172e-04  1.64283057e+01 
 5.50126172e-04  1.64262483e+01 
 5.51126172e-04  1.64240407e+01 
 5.52126172e-04  1.64216829e+01 
 5.53126172e-04  1.64191749e+01 
 5.54126172e-04  1.64165169e+01 
 5.55126172e-04  1.64137089e+01 
 5.56126172e-04  1.64107509e+01 
 5.57126172e-04  1.64076430e+01 
 5.58126172e-04  1.64043853e+01 
 5.59126172e-04  1.64009778e+01 
 5.60126172e-04  1.63974206e+01 
 5.61126172e-04  1.63937139e+01 
 5.62126172e-04  1.63898575e+01 
 5.63126172e-04  1.63858517e+01 
 5.64126172e-04  1.63816965e+01 
 5.65126172e-04  1.63773919e+01 
 5.66126172e-04  1.63729381e+01 
 5.67126172e-04  1.63683351e+01 
 5.68126172e-04  1.63635830e+01 
 5.69126172e-04  1.63586818e+01 
 5.70126172e-04  1.63536318e+01 
 5.71126172e-04  1.63484328e+01 
 5.72126172e-04  1.63430852e+01 
 5.73126172e-04  1.63375888e+01 
 5.74126172e-04  1.63319438e+01 
 5.75126172e-04  1.63261503e+01 
 5.76126172e-04  1.63202084e+01 
 5.77126172e-04  1.63141182e+01 
 5.78126172e-04  1.63078797e+01 
 5.79126172e-04  1.63014931e+01 
 5.80126172e-04  1.62949585e+01 
 5.81126172e-04  1.62882759e+01 
 5.82000000e-04  1.62823154e+01 
 5.82100000e-04  1.62816254e+01 
 5.82300000e-04  1.62802423e+01 
 5.82470000e-04  1.62790621e+01 
 5.82557500e-04  1.62784529e+01 
 5.82703125e-04  1.62774367e+01 
 5.82745039e-04  1.62771436e+01 
 5.82818389e-04  1.62766300e+01 
 5.82838691e-04  1.62764878e+01 
 5.82874220e-04  1.62762386e+01 
 5.82884053e-04  1.62761696e+01 
 5.82901263e-04  1.62760489e+01 
 5.82920316e-04  1.62753851e+01 
 5.82958422e-04  1.62729973e+01 
 5.83000000e-04  1.62703918e+01 
 5.83007621e-04  1.62699141e+01 
 5.83022864e-04  1.62689589e+01 
 5.83053349e-04  1.62670482e+01 
 5.83114318e-04  1.62632265e+01 
 5.83236258e-04  1.62555815e+01 
 5.83480137e-04  1.62402848e+01 
 5.83967896e-04  1.62096651e+01 
 5.84943413e-04  1.61483210e+01 
